Country;Overallstudypopulationorsubgroup?;Positive/negativecases;End-pointvsActive;Survivors;Discharged;ContainsAnyTreatment?;ICUvs.non-ICU;Severity;Ventilation;MedianAge;HealthcareWorker;Male;WhiteorEuropean;AfricanAmerican;Asian;HispanicorLatino;Multipleethnicitiesorother;Exposurehistory();Exposure-WuhanTravel();Exposure-PersonalContact();Incubationperiod(days)-Mean;Incubationperiod(days)-Median;Incubationperiod(days)-LQ;Incubationperiod(days)-HigherQuartile;TimeFromSymptomsAppearancetoHospitalization(days)-Mean;TimeFromSymptomsAppearancetoHospitalization(days)-Median;TimeFromSymptomsAppearancetoHospitalization(days)-LQ;TimeFromSymptomsAppearancetoHospitalization(days)-UQ;Smokinghistory;Currentdrinker;BMI;Obesity;AnyComorbidity;Hypertension;Diabetes;CardiovascularDisease(incl.CAD);Chronicobstructivelung(COPD);Cancer(Any);LiverDisease(any);CerebrovascularDisease;Chronickidney/renaldisease;Other;Fever(temperature≥37·3°C);Averagetemperature(celsius);Maxtemperature(celsius);Respiratoryrate>24breathspermin;Cough;ShortnessofBreath(dyspnoea);Headache;Sputum(/Expectoration);Myalgia(MusclePain);Fatigue;Upperair-waycongestion;Diarrhoea;NauseaorVomiting;LossofAppetite/Anorexia;SoreThroat/StuffyNose;Chills;ChestPain;Lossofsmell/taste;DiseaseSeverityAsymptomatic;DiseaseSeverityGeneral;DiseaseSeveritySevere;DiseaseSeverityCritical;ImagingFindingsAvailable?(yes=1.no=0);WhiteBloodCellCount(10^9/L)-Median;WhiteBloodCellCount(10^9/L)-LQ;WhiteBloodCellCount(10^9/L)-UQ;LymphocyteCount(10^9/L)-Median;LymphocyteCount(10^9/L)-LQ;LymphocyteCount(10^9/L)-UQ;CD4+TLymphocyte(Count);CD8+TLymphocyte(Count);PlateletCount(10^9/L)-Median;PlateletCount(10^9/L)-LQ;PlateletCount(10^9/L)-UQ;NeutrophilCount(10^9/L)-Median;NeutrophilCount(10^9/L)-LQ;NeutrophilCount(10^9/L)-UQ;Hemoglobin(g/L)-Median;Hemoglobin(g/L)-LQ;Hemoglobin(g/L)-UQ;Hematocrit();Albumin(g/L);AlanineAminotransferase(U/L);AspartateAminotransferase(U/L);TotalBilirubin(umol/L)-Median;TotalBilirubin(umol/L)-LQ;TotalBilirubin(umol/L)-UQ;BloodUreaNitrogen(mmol/L);Creatinine(μmol/L);CreatineKinase(U/L);C-ReactiveProtein(mg/L);Gamma-GlutamylTransferase(U/L);Interleukin-6(pg/mL);Procalcitonin(ng/mL);D-Dimer(mg/L);ProthrombinTime(s);Antibiotic;Antiviral(Any);UsesKaletra(lopinavir–ritonavir);UsesFavipiravir;UsesTamiflu(oseltamivir);UsesRemdesivir;Usesumif+lop-rit;UsesArbidol(umifenovir);Useshydroxychloroquineand/orchloroquine;Corticosteroid(includingGlucocorticoid.Methylprednisolone);Intravenousimmunoglobin;Nasalcannula;High-flownasalcannulaoxygentherapy;Oxygentherapy;Noninvasivemechanicalventilation;Invasivemechanicalventilation;ECMO;Renalreplacementtherapy;InterferonAlpha-1b;Thymalfasinand/orThymosin;Sepsis;RespiratoryfailureorARDS;Respiratoryfailure;ARDS;Hypoxemia;Heartfailure;Septicshock/shock;Liverdysfunction;Coagulopathy;Acutecardiacinjury;Acutekidneyinjury(AKI);Secondaryinfection/Bacterialinfection;Hypoproteinaemia;Acidosis;Hospitaladmission();ICUadmission;Discharged();ICUlengthofstay.days;Hospitallengthofstay.days;DaystoViralClearance(Median);Mortality;ProjectedMortality(accountingforpatientsnotcurrentlydischarged)
China;2;4;1;1;1;2;3;5;4;625;;0.4417;0;0;1;0;0;;;;;;;;14.4;;;;;;;;;0.272;0.102;0.083;0.039;;;0.083;;0.078;0.67;;38.5;;0.275;0.146;;;0.214;0.451;;0.325;0.117;0.155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;23.7;;0;0
China;1;4;1;1;1;2;3;5;4;635;;0.2708;0;0;1;0;0;;;;;;;;16;;;;;;;;;0.25;0.125;0.125;0.042;;;0.125;;0.063;0.396;;38.5;;0;0;;;0.125;0.521;;0.479;0.146;0.313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;24.9;;0;0
China;1;4;1;1;1;2;3;5;4;65;;0.5393;0;0;1;0;0;;;;;;;;11.6;;;;;;;;;0.27;0.079;0.079;0.034;;;0.079;;0.079;0.73;;38.5;;0.296;0.101;;;0.135;0.315;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;21.9;;0;0
China;1;4;1;1;1;2;3;5;4;56;;0.4348;0;0;1;0;0;;;;;;;;12.2;;;;;;;;;0.29;0.116;0.058;0.043;;;0.058;;0.087;0.783;;38.4;;0.391;0.304;;;0.377;0.6;;0.638;0.246;0.246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;25.3;;0;0
USA;1;1;5;2;3;2;3;5;0;;;0.396;;;;;;;;;;;;;;;;;0.132;;;0.2100;1;;0.377;0.679;0.302;;;0.36;0.34;;0.057;;;;0.113;0;0;;0;;0.019;0.057;0;;0.038;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;1;4;5;2;3;2;3;5;0;;;0.304;;;;;;;;;;;;;;;;;0.044;;;0.2610;0.957;;0.391;0.87;0.435;;;0.348;0.391;;0.043;;;;0.304;0.044;0;;0;;0;0.044;0.13;;0.087;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
China;2;4;3;2;3;1;3;5;3;66;;0.611;0;0;1;0;0;;;;;;;;;;;;0.134;;;;;0.537;0.194;0.119;0.045;1;0.06;0.075;0.03;;0.791;;;;0.746;0.657;;0.448;0.09;0.448;;0.164;0.149;;;;;;;;;;1.0000;5.72;2.96;8.48;0.61;0.39;1.1;;;174;105.5;221.5;3.97;2.8;6.3;117.37;100.02;134.72;;35.15;28;28;9.7;7.4;14.8;5.16;67.7;;36.28;;;0.12;;;;0.851;;;;;;;;0.448;0.209;;;0.731;0.299;0.119;;;;;;;;0.209;;0.164;;;;;0.03;;;;1;;0.58;;;;0.27;0.32
China;1;4;3;2;3;1;3;2;3;64;;0.514;0;0;1;0;0;;;;;;;;;;;;0.114;;;;;0.371;0.114;0.029;0;1;0.086;0.057;0;;0.844;;;;0.771;0.571;;0.571;0.143;0.429;;0.114;0.114;;;;;;;;;;1.0000;5.09;3.52;6.66;0.9;0.44;1.22;;;196;151;244.75;3.9;3;4.98;120.18;104.78;135.58;;37.19;23;24;9.17;7.75;11.88;4.3;63;;39.29;;;0.06;;;;0.886;;;;;;;;0.286;0.114;;;0.657;0.257;0;;;;;;;;0;;0;;;;;0;;;;1;;0.91;;;;0;0
China;1;4;3;2;3;1;3;7;3;69;;0.719;0;0;1;0;0;;;;;;;;;;;;0.156;;;;;0.719;0.281;0.219;0.094;1;0.031;0.094;0.063;;0.867;;;;0.719;0.75;;0.313;0.031;0.469;;0.219;0.188;;;;;;;;;;1.0000;6.41;2.83;9.99;0.56;0.31;0.92;;;144.5;80.75;194.25;4.38;2.69;7;113.94;94.43;133.45;;32.72;31.5;39.5;11.3;6.85;16.9;6.55;77.5;;94.47;;;0.26;;;;0.813;;;;;;;;0.625;0.313;;;0.813;0.344;0.219;;;;;;;;0.438;;0.344;;;;;0.063;;;;1;;0.22;;;;0.56;0.72
China;1;4;3;1;3;1;3;5;3;65;;0.551;0;0;1;0;0;;;;;;;;;;;;0.122;;;;;0.49;0.163;0.041;0;1;0.061;0.041;0.02;;0.776;;;;0.755;0.612;;0.469;0.102;0.388;;0.184;0.102;;;;;;;;;;1.0000;5.18;3.25;7.11;0.77;0.42;1.15;;;192;150;238;3.76;2.69;4.98;118.4;101;135.8;;35.57;28;25.5;9.44;7.45;14.36;4.67;64.5;;43.97;;;0.08;;;;0.878;;;;;;;;0.367;0.204;;;0.694;0.265;0;;;;;;;;0;;0;;;;;0.022;;;;1;;0.8;;31;;0;0
China;1;4;1;3;1;1;3;7;3;695;;0.778;0;0;1;0;0;;;;;;;;;;;;0.167;;;;;0.667;0.278;0.333;0.167;1;0.056;0.167;0.056;;0.833;;;;0.722;0.778;;0.389;0.056;0.556;;0.111;0.278;;;;;;;;;;1.0000;7.38;3.04;11.72;0.4;0.23;0.55;;;101;59;140;6.91;4.42;7.37;113.24;95.18;131.3;;33.48;29;39;11.2;7.55;23.35;8.89;81;;149.43;;;0.72;;;;0.778;;;;;;;;0.667;0.222;;;0.833;0.389;0.444;;;;;;;;0.778;;0.611;;;;;0.056;;;;1;;0;;20;;1;1
China;2;4;3;2;3;2;2;5;0;66;;0.833;0;0;1;0;0;;;;;;;;3.33;0;0;4;;;;;1;;;;;1;;;;;1;;;;0.25;0.25;;;;;;;;;;;;;;0.75;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.08;0.5;;20.1;;0.25;
China;2;4;1;1;1;1;1;2;1;;;0.64;0;0;1;0;0;1;0.33;0.89;;;;;;;;;;;;;;;;;;;;;;;0.36;37.8000;;;0.19;0.03;0.08;;;;;0.06;0.06;;0.06;;;;;1;;;0.0000;6.1;4;8.2;2.4;1.6;3.2;;;;;;;;;;;;;;21;30;;;;3.8;56;96;5;;;0.24;0.29;;;;0.39;;;;;;;;;;;0.17;0;0;;;1;;;;;;;;;;;;;;;;1;0;;;14;10;0;
China;1;4;1;1;1;1;1;2;1;;;0.59;0;0;1;0;0;1;0.29;0.94;;;;;;;;;;;;;;;;;;;;;;;0.24;37.6000;;;0.18;0;0.06;;;;;;;;0.06;;;;;1;;;0.0000;6.5;4.2;8.8;2.8;1.8;3.8;;;;;;;;;;;;;;21;32;;;;3.7;58;80;4;;;0.15;0.21;;;;0.12;;;;;;;;;;;0.06;0;0;;;1;;;;;;;;;;;;;;;;1;0;;;12;9;0;
China;1;4;1;1;1;1;1;2;1;;;0.69;0;0;1;0;0;1;0.37;0.84;;;;;;;;;;;;;;;;;;;;;;;0.47;38.0000;;;0.21;0.05;0.1;;;;;0.1;0.1;;0.05;;;;;1;;;0.0000;5.8;3.9;7.7;2;1.3;2.7;;;;;;;;;;;;;;20;28;;;;3.9;54;110;5;;;0.32;0.36;;;;0.63;;;;;;;;;;;0.26;0;0;;;1;;;;;;;;;;;;;;;;1;0;;;15;11;0;
China;1;4;1;1;1;1;1;2;1;;;0.6;0;0;1;0;0;1;0.2;1;;;;;;;;;;;;;;;;;;;;;;;0.3;37.7000;;;0.1;;;;;;;;;;;;;;;1;;;0.0000;6.5;4.3;8.7;2.9;1.8;4;;;;;;;;;;;;;;;;;;;;;124;4;;;0.13;0.2;;;;0.1;;;;;;;;;;;0.1;0;0;;;1;;;;;;;;;;;;;;;;1;0;;;13;9;0;
China;1;4;1;1;1;1;1;2;1;;;0.65;0;0;1;0;0;1;0.38;0.85;;;;;;;;;;;;;;;;;;;;;;;0.38;37.9000;;;0.23;;;;;;;;;;;;;;;1;;;0.0000;5.9;3.9;7.9;5.9;3.9;7.9;;;;;;;;;;;;;;;;;;;;;85;5;;;0.28;0.32;;;;0.5;;;;;;;;;;;0.19;0;0;;;1;;;;;;;;;;;;;;;;1;0;;;15;11;0;
China;2;4;3;2;3;1;3;5;3;;;0.468;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.629;;;;0.5968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0.5;;1;;;1;;;;;;;;;;;;;;;;;;;;;1;;0.39;;;;0.18;0.31
China;1;4;3;2;3;1;3;5;3;;;0.483;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.5484;;;;0.4839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0;;1;;;1;;;;;;;;;;;;;;;;;;;;;1;;0.16;;;;0.29;0.64
China;1;4;3;2;3;1;3;5;3;;;0.452;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.7097;;;;0.7097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;1;;0.61;;;;0.07;0.1
China;2;2;4;0;0;0;0;0;0;;1;0.364;0;0;1;0;0;;;;;;;;;;;;0.0008;0.0008;22.1;;0.127;;;;0.076;;;;;0.051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
China;1;1;4;0;0;0;0;0;0;;1;0.359;0;0;1;0;0;;;;;;;;;;;;0.085;0.0940;22;;0.133;;;;0.076;;;;;0.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
China;1;4;4;0;0;0;0;0;0;;1;0.417;0;0;1;0;0;;;;;;;;;;;;0;0.0000;22.4;;0.083;;;;0.083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germany;2;0;0;0;0;0;0;2;0;35;0;;1;0;0;0;0;1;;1;;4;;;;;;;;;;;;;;;;;;;;;0.438;;;;0.5;0.188;0.375;;0.25;0.563;;0.125;0.25;0.063;0.438;0.188;0.125;;0.062;0.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
China;2;4;5;2;5;2;3;5;3;68;;0.658;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.606;0.394;;;7.36;;;0.89;;;;;184.39;;;5.92;;;;;;;;31.08;35.58;;;;41.24;1.61;101.82;5.17;;;;1.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
China;1;4;5;2;5;2;3;5;3;67;;0.583;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.6667;38.0500;;;0.5;0.1667;0;0.25;0;0;0;0;0;0;0;0;0.0833;;0;0.333;0.667;;;10.9;;;0.71;;;;;184.58;;;9.51;;;;;;;;39.83;45.33;;;;20.21;1.94;91.08;8.55;;;;2.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
China;1;4;5;2;5;2;3;5;3;70;;0.692;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.731;0.269;;;5.73;;;0.98;;;;;184.31;;;4.26;;;;;;;;27.04;31.08;;;;50.94;1.46;106.77;3.61;;;;1.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
Germany;2;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;0.33;0;0;0;0.11;0;0;0;0;0.22;0.22;;;;0.78;0;0;0;0;0;0;0.22;0;0;0.67;0;0;;0.11;0.89;0;0;0.0000;;;;1.5;0.9;1.9;;;;;;4.62;2.5;4.87;;;;;;;;;;;;;;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;1;;;;1;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;0;0.0000;;;;1.9;1.9;1.9;;;;;;4.87;4.87;4.87;;;;;;;;;;;;;;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;1;0;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;0;0.0000;;;;1.2;1.2;1.2;;;;;;3.04;3.04;3.04;;;;;;;;;;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;0;1;0;0;0;0;0;0;;;;1;0;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;0;0.0000;;;;2.6;2.6;2.6;;;;;;5.04;5.04;5.04;;;;;;;;;;;;;;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;0;0.0000;;;;2.22;2.22;2.22;;;;;;2.42;2.42;2.42;;;;;;;;;;;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;1;0;;;;1;0;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;0;0.0000;;;;0.9;0.9;0.9;;;;;;4.69;4.69;4.69;;;;;;;;;;;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;1;0;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;0;0.0000;;;;1.6;1.6;1.6;;;;;;2.5;2.5;2.5;;;;;;;;;;;;;;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;1;0;0;0;0;0;0;0;0;0;1;0;0;;0;1;0;0;0.0000;;;;0.7;0.7;0.7;;;;;;2.35;2.35;2.35;;;;;;;;;;;;;;7.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;1;;;;1;0;0;0;0;0;0;1;0;0;0;0;0;;0;1;0;0;0.0000;;;;1.5;1.5;1.5;;;;;;5.04;5.04;5.04;;;;;;;;;;;;;;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
Germany;1;4;1;2;1;2;3;5;3;;;;1;0;0;0;0;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0.0000;;;;0.9;0.9;0.9;;;;;;4.62;4.62;4.62;;;;;;;;;;;;;;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
China;2;4;1;2;1;2;3;5;3;69;;0.49;0;0;1;0;0;;;;;;;;10;10;7;14;;;;;;0.408;0.16;0.157;0.062;0.044;0.006;0.062;0.038;0.015;0.92;;;;0.53;0.408;0.035;0.275;0.047;0.399;;0.127;0.038;0.278;;;0.26;;0;0.295;0.469;0.236;0.0000;5.74;4.37;8.29;0.9;0.59;1.29;;;205;151;259;4.43;2.76;6.62;121;109;130;;;27;32;;;;5.5;61;63;;;10.9;0.08;1.2;12.1;;;;;;;;;;;;;;;;;;;;;;0.21;;0.21;;;0.024;;;0.21;0.081;0.428;;;1;;0.81;;28;;0.19;0.19
China;1;4;1;2;1;2;3;5;3;68;;0.464;0;0;1;0;0;;;;;;;;10;10;7;13;;;;;;0.388;0.158;0.117;0.037;0.044;0.004;0.04;0.033;0.015;0.934;;;;0.546;0.366;0.044;0.278;0.055;0.399;;0.128;0.044;0.289;;;0.267;;0;0.361;0.566;0.073;0.0000;5.54;4.29;7.64;0.97;0.68;1.37;;;211;151;268;4.01;2.63;5.97;121;110;129;;;28;29;;;;5.1;60;60;;;10.5;0.06;1.08;12;;;;;;;;;;;;;;;;;;;;;;0.055;;0.055;;;0.018;;;0.114;0.04;0.344;;;1;;1;;28;;0;0
China;1;4;1;3;1;2;3;7;3;76;;0.6;0;0;1;0;0;;;;;;;;10;10;7;14;;;;;;0.5;0.172;0.328;0.172;0.047;0.016;0.156;0.063;0.016;0.875;;;;0.469;0.594;0;0.266;0.016;0.406;;0.125;0.016;0.234;;;0.234;;0;0.015;0.062;0.923;0.0000;8.61;5.27;13.25;0.57;0.39;0.84;;;172;103;219;7.65;4.35;11.74;122;106;137;;;24;43;;;;8.9;80;84;;;93.8;0.22;4.38;12.9;;;;;;;;;;;;;;;;;;;;;;0.875;;0.875;;;0.047;;;0.65;0.283;0.817;;;1;;0;;5;;1;1
China;1;4;3;2;3;1;2;5;3;62;;0.493;0;0;1;0;0;;;;;;;;6;6;4;8;;;;;0.6133;0.435;0.065;0.087;0;;0.109;;;0.043;0.735;;;;0.647;0.074;0.088;;0.029;0.426;;0.074;0.088;;0.044;;0;;0;0.792;0.208;0;1.0000;4.9;3.6;6.8;0.9;0.6;1.2;;;;;;3.7;2.3;5.4;;;;;33;23;;9.2;7.1;11.3;;67;;32.6;;;;0.4;14.2;0.969;0.842;;;;;;;;0.109;0.546;;;;;;;;;;;;;;;;;;;;;;;;1;;na;;;;0.01;
Germany;2;4;5;2;5;1;2;5;3;57;;0.72;0;0;1;0;0;;;;;;;;2;2;1;4;;;;;0.82;0.53;0.08;;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;0.325;0.0000;5.3;;;;;;;;;;;;;;;;;;;;;0.5;;;;;0.9;2.8;;27.1;0;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.33;na;;;;na;
Germany;1;4;5;2;5;1;2;7;1;54;;0.59;0;0;1;0;0;;;;;;;;;;;;;;;;0.77;0.4;0.04;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.0000;4.75;;;;;;;;;;;;;;;;;;;;;0.5;;;;;0.9;1.7;;19.6;0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;na;;;;na;
Germany;1;4;5;2;5;1;2;5;5;64;;1;0;0;1;0;0;;;;;;;;3.5;3.5;1;5;;;;;0.92;0.82;0.17;;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.0000;6.64;;;;;;;;;;;;;;;;;;;;;0.5;;;;;1;7.8;;121;0.1;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;na;;;;na;
Japan;2;4;5;1;3;2;1;2;1;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;na;na;;0;0
Korea;2;4;5;1;3;2;1;2;1;54;;1;0;0;1;0;0;1;1;0;;;;;2.5;2.5;2.5;2.5;0;0.0000;25.7;0.0000;;;;;;;;;;;0;37.0000;37;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0.0000;7.2;7.2;7.2;;;;;;;;;;;;16.3;16.3;16.3;;4.5;29;27;0.5;0.5;0.5;;1;;0.43;;;0.06;0.28;12.5;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;na;17;17;0;0
China;2;4;5;2;3;2;1;5;3;41;0;0.57;0;0;1;0;0;1;0.29;0.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.86;0.14;0;0.0000;5.4;4.15;7.65;0.8;0.7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
China;1;4;5;2;3;2;1;5;3;29;0;1;0;0;1;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;0;;0;;;0;0;;;0;0;1;0;0.0000;7.8;7.8;7.8;0.8;0.8;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
China;1;4;5;2;3;2;1;5;3;51;0;0;0;0;1;0;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;0;;0;;0;;;1;0;;;0;1;0;0;0.0000;1.3;1.3;1.3;0.6;0.6;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
China;1;4;5;2;3;2;1;5;3;54;0;1;0;0;1;0;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;0;;0;;0;;;0;0;;;0;1;0;0;0.0000;2.9;2.9;2.9;0.7;0.7;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
China;1;4;5;2;3;2;1;5;3;41;0;1;0;0;1;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;0;;1;;0;;;0;1;;;0;1;0;0;0.0000;5.4;5.4;5.4;7.6;7.6;7.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
China;1;4;5;2;3;2;1;5;3;333333333;0;0;0;0;1;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;0;;;0;;0;;1;;;0;0;;;0;1;0;0;0.0000;7.5;7.5;7.5;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
China;1;4;5;2;3;2;1;5;3;57;0;1;0;0;1;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;0;;0;;;0;0;;;0;1;0;0;0.0000;5.4;5.4;5.4;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
China;1;4;5;2;3;2;1;5;3;41;0;0;0;0;1;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0.0000;8.9;8.9;8.9;0.7;0.7;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;0;0
